Point avec Claire,2018-02-20 10:30:00+01:00,2018-02-20 11:00:00+01:00,None,None
2eme point sur Tableau,2018-04-24 15:00:00+02:00,2018-04-24 16:00:00+02:00,None,SAlle 22
LFE,2018-09-11 16:00:00+02:00,2018-09-11 17:00:00+02:00,None,None
RdV médical.,2020-06-03 15:00:00+02:00,2020-06-03 15:30:00+02:00,None,None
Congé,2018-10-08,2018-10-09,None,None
Point article écriture inclusive,2020-07-15 15:00:00+02:00,2020-07-15 16:00:00+02:00,None,None
RdV médical.,2020-04-28 12:00:00+02:00,2020-04-28 13:00:00+02:00,RV médical.,None
Pot numérique,2019-07-18 18:00:00+02:00,2019-07-18 20:00:00+02:00,Pot du bureau pour fêter l'été et l'arrivée d'Arthur !,None
Daily,2018-05-14 14:00:00+02:00,2018-05-14 14:15:00+02:00,None,None
statistiques,2018-12-05 15:00:00+01:00,2018-12-05 15:20:00+01:00,None,None
EnerGlishLunch,2020-09-23 12:15:00+02:00,2020-09-23 14:00:00+02:00,The place where we talk in English trying to improve our Boris Johnson tong..,None
Info Salariés - DUP,2019-02-14 11:00:00+01:00,2019-02-14 12:00:00+01:00,None,None
Restitution Hackathon pour Marketing,2020-01-21 14:00:00+01:00,2020-01-21 15:00:00+01:00,"Les 18-19-20 décembre nous avons co-organisé un hackathon avec l'ESG avec des étudiants en MBA de data science. Nous leurs avons fourni un jeu de données sur la fréquentation de notre site web, les souscriptions, et notre activité sur les réseaux sociaux. 
Nous vous présenterons leurs analyses utiles.",salle 41 si aucune salle plus grande ne se libère
Espace d'échange PN - Facilité par Mohamed,2017-11-27 15:00:00+01:00,2017-11-27 16:30:00+01:00,"Bonjour à vous trois

(Certains verront ce message à leur retour de vacances).
Je vous propose ce créneau (sur lequel vous semblez tous les trois être dispos) afin d'apporter un cadre et un espace d'échange de qualité. Ceci fait suite à mon mail et à ma proposition que vous avez tous validés.

Je suis à disposition, n'hésitez pas à passer me voir dans mon bureau si vous avez des questions ou partages en amont.

Comme déjà souligné dans le mail, je serai en posture de facilitation, donc en neutralité, et au service de la qualité d'échange et de compréhensions mutuelles.

Je vous remercie pour votre confiance.
À dans deux semaines !

++
Mohamed",Salle 22 (deuxième étage)
Points tableaux de bords,2019-03-07 17:00:00+01:00,2019-03-07 18:00:00+01:00,"validation finale 2 tdb
définition des prochains tdb",None
Formation RT,2017-09-07 16:15:00+02:00,2017-09-07 17:15:00+02:00,Une heure pour découvrir et prendre en main le futur système de tickets du BO !,None
Échange suite à ton email sur historisation,2018-02-02 09:00:00+01:00,2018-02-02 09:15:00+01:00,None,None
Tableau Mehdi Claire,2018-08-28 14:00:00+02:00,2018-08-28 15:30:00+02:00,None,None
Point RS + data + veille retombées presse,2018-08-22 11:00:00+02:00,2018-08-22 11:30:00+02:00,"Afin d'établir les retombées presse de la communication presse et RS, Il est nécessaire d'établir -sans surcharger  le service comm'- une base de données des publications quelque soit le support.
Cette réunion a pour objectif d'en établir les bases.",None
Recette US CSO003 - Contenu et template d’un récapitulatif,2017-03-06 17:30:00+01:00,2017-03-06 18:30:00+01:00,"Bonjour, 

Je vous invite à cet atelier pour recetter l'US CSO003 - Contenu et template d’un récapitulatif. 

Bonne journée,

Bruna",S43
Rescoop,2018-10-19 14:00:00+02:00,2018-10-19 16:00:00+02:00,None,None
CSE - SSCT pole Gestion,2020-04-21 10:00:00+02:00,2020-04-21 11:00:00+02:00,None,visio
Plénière,2018-11-20 09:30:00+01:00,2018-11-20 11:30:00+01:00,None,None
PoWeR Collab,2018-05-31 10:00:00+02:00,2018-05-31 11:00:00+02:00,"Bonjour, 

Une fois par mois, nous vous proposons de prendre un temps ensemble pour se retrouver. 
Pourquoi ? Pour mieux se connaitre, améliorer la cohésion, la collaboration :)  
 
Merci d'avance pour votre participation,",None
Point analyse : Rejets de prélèvements,2018-04-25 14:00:00+02:00,2018-04-25 15:00:00+02:00,None,None
Réunion CSE 27.05.2020,2020-05-27 14:00:00+02:00,2020-05-27 18:00:00+02:00,"L'ordre du jour de cette rencontre sera le suivant :

0/ Validation du précédent PV

1/ Fonctionnement du CSE

    Suivi des heures de délégation
    CR du GT SSCT sur le plan de dépenses 2020
    Validation des dépenses
        Défibrilateur
        Groupe de paroles des salarié.e.s
    Règlement intérieur
    Revue du calendrier des réunions plénières et des consultations

2/ Information des représentant.e.s du personnel

    Indicateurs de suivi RH
    Information consultation sur la situation économique et financière

3/ Formation et Suivi Professionnel

    Campagne d'entretiens annuels
    Avis du CSE sur le plan de développement des compétences 2020

4/ Organisation et suivi des pôles et services

    Suivi pôle gestion suite au retour écrit du CSE sur le diagnostic RH
    Direction collégiale
        Information sur les suites du DGA EL
        Sollicitation des salarié.e.s pour le poste de DG intérimaire
        Quid de la place de Julien NOÉ dans cette direction
        Organisation des métiers de la production et leur place dans l'organigramme global
        Point d'information sur les suites du chantier de la transition
    Organisation d'une équipe data au sein du pôle numérique

4/ Thématiques liées à la santé, la sécurité et aux conditions de travail

    Point sur la situation Covid-19 : Plan de déconfinement
    Mise à jour du DUERP en raison de la crise Covid-19
    Suivi déménagement

__

Pole pole vous invite à une réunion Zoom planifiée.

Sujet : Ma réunion
Heure : 27 mai 2020 02:00 PM Paris

Participer à la réunion Zoom
https://us02web.zoom.us/j/84581180378?pwd=WnhXczlsc1p6WnVJcDRGTTJPZTVpdz09

ID de réunion : 845 8118 0378
Mot de passe : 420393
Une seule touche sur l’appareil mobile
+33170950103,,84581180378# France
+33170950350,,84581180378# France

Composez un numéro en fonction de votre emplacement
        +33 1 7095 0103 France
        +33 1 7095 0350 France
        +33 7 5678 4048 France
        +33 1 7037 2246 France
        +33 1 7037 9729 France
ID de réunion : 845 8118 0378
Trouvez votre numéro local : https://us02web.zoom.us/u/kdSM8g1XO

____",None
Réunion direction / CSE,2020-07-01 09:00:00+02:00,2020-07-01 13:00:00+02:00,"Bonjour à tout.e.s, 

Voici le nouveau lien zoom !

___

Pole pole vous invite à une réunion Zoom planifiée.

Sujet : Ma réunion
Heure : 1 juil. 2020 09:00 AM Paris

Participer à la réunion Zoom
https://us02web.zoom.us/j/89719455932

ID de réunion : 897 1945 5932
Une seule touche sur l’appareil mobile
+13462487799,,89719455932# États-Unis d’Amérique (Houston)
+16699006833,,89719455932# États-Unis d’Amérique (San Jose)

Composez un numéro en fonction de votre emplacement
        +1 346 248 7799 États-Unis d’Amérique (Houston)
        +1 669 900 6833 États-Unis d’Amérique (San Jose)
        +1 253 215 8782 États-Unis d’Amérique (Tacoma)
        +1 312 626 6799 États-Unis d’Amérique (Chicago)
        +1 929 205 6099 États-Unis d’Amérique (New York)
        +1 301 715 8592 États-Unis d’Amérique (Germantown)
        +33 1 7095 0350 France
        +33 1 8699 5831 France
        +33 1 7037 2246 France
        +33 1 7037 9729 France
        +33 1 7095 0103 France
ID de réunion : 897 1945 5932
Trouvez votre numéro local : https://us02web.zoom.us/u/kcm64Io2ni",None
point indicateurs vie coop,2018-01-30 11:00:00+01:00,2018-01-30 12:00:00+01:00,None,None
Entretiens annuel Mehdi,2017-04-26 16:00:00+02:00,2017-04-26 17:00:00+02:00,"Bonjour, 

Je te propose ce créneau pour ton entretien annuel. 

salle 22
cldt, 

Kevin",None
Café du collège salarié,2017-09-05 18:00:00+02:00,2017-09-05 22:00:00+02:00,None,None
Préparation Roadmap fin 2020,2020-10-27 10:00:00+01:00,2020-10-27 11:00:00+01:00,"Hello ! 
Petite réunion pour qu'on s'aligne ensemble sur la roadmap data pour novembre et décembre.",https://visio.enercoop.org/datateam
Galettes d' anniversaire,2017-01-12 09:40:00+01:00,2017-01-12 10:40:00+01:00,"Je vous invite a venir gouter un petit bout de galette maison dans le bureau 'au sapin' jeudi 12/01.

Delphine",None
Retro Tableau pour Paola,2018-10-22 17:00:00+02:00,2018-10-22 18:00:00+02:00,None,None
Tickets Restau,2020-03-02 11:45:00+01:00,2020-03-02 12:30:00+01:00,None,None
Questions-Réponses / Plénière Rému,2020-05-28 09:30:00+02:00,2020-05-28 11:00:00+02:00,"Bonjour à tous

Jeudi et vendredi (28-29) nous proposerons 2 sessions questions-réponses suite aux vidéos de la plénière Rému. 

Nous ajouterons plus tard les accès visio et les communiquerons à tout le monde.

++

Estelle, pour le Cercle de Rému",None
Restit audit SI Pole Num,2020-01-29 14:00:00+01:00,2020-01-29 16:00:00+01:00,None,None
Formation CNV,2018-09-24 14:00:00+02:00,2018-09-24 17:30:00+02:00,None,None
Réunion GT ASC,2020-10-16 12:00:00+02:00,2020-10-16 13:00:00+02:00,"Hello 

Pour se laisser un peu de temps, et peut-etre pour Mehdi d'avoir un échange aujourd'hui avec Bénédicte, j'opte pour ce créneau.

Objet : Préparer le questionnaire sur les actions ASC. 
 
Sujet : Réunion Zoom GT ASC
Heure : 16 oct. 2020 12:00 PM Paris

Participer à la réunion Zoom
https://us04web.zoom.us/j/73956683482?pwd=eXd1TC9qaWR3aEduY2VDT0h6YzZnUT09

ID de réunion : 739 5668 3482
Code secret : 9tgGq1",None
Soirée Jeux,2017-06-27 18:30:00+02:00,2017-06-27 22:30:00+02:00,None,None
Distribution chèque déjeuner,2019-10-04 11:30:00+02:00,2019-10-04 12:30:00+02:00,None,None
[DS] Prep NAO,2020-05-18 14:30:00+02:00,2020-05-18 16:00:00+02:00,À faire pour la prochaine session : Regroupez dans des grands thèmes pour obtenir une synthèse chacun·e. ( D'abord faire une priorisation ligne à ligne ),Visio
Point tableau de bord,2019-02-13 11:00:00+01:00,2019-02-13 12:00:00+01:00,None,None
TDB Tableau,2018-09-19 11:15:00+02:00,2018-09-19 12:15:00+02:00,None,None
ticket périmètre,2019-11-15 10:30:00+01:00,2019-11-15 11:30:00+01:00,None,None
Point RGPD - Phase 2 - reprise / FAQ,2020-08-31 14:00:00+02:00,2020-08-31 15:00:00+02:00,https://visio.enercoop.org/RGPD,Visio
Parcours d'intégration : Les outils informatiques,2016-10-05 10:00:00+02:00,2016-10-05 12:00:00+02:00,"Outils Enercoop : Thunderbird, Pidgin, WIKI, CLOOD, Pad, Intranet, Visio, Tel-conférence, Poste Linux (niv1) etc.",'S33 Hélios [35p Est]
Sprint Tableau,2019-01-07 15:00:00+01:00,2019-01-07 16:00:00+01:00,None,None
Point RGPD - Phase 2 - Séance de travail sur les principes généraux,2020-07-16 11:00:00+02:00,2020-07-16 12:00:00+02:00,None,None
Point Tableau av Admin Sys,2018-01-29 11:30:00+01:00,2018-01-29 12:00:00+01:00,"Mehdi,

Je réserve une salle pour notre petit point :-)",None
"Point Hebdo Collectivités (Coml, SRC, Factu)",2016-11-23 11:30:00+01:00,2016-11-23 12:30:00+01:00,None,Salle 32 (au bout du SRC) -3è étage
Christelle,2016-09-21 17:55:00+02:00,2016-09-21 18:00:00+02:00,None,None
Réunion d'information salarié·e·s,2020-06-03 17:30:00+02:00,2020-06-03 19:00:00+02:00,None,None
Réunion d'information salarié·e·s,2020-06-10 12:30:00+02:00,2020-06-10 14:00:00+02:00,None,None
Réunion d'information salarié·e·s,2020-06-24 12:30:00+02:00,2020-06-24 14:00:00+02:00,None,None
point ajout de pdl en masse,2017-12-12 15:00:00+01:00,2017-12-12 16:00:00+01:00,None,None
Parcours d'intégration : Les fondamentaux d'Enercoop,2016-09-29 09:30:00+02:00,2016-09-29 17:30:00+02:00,"Le projet Enercoop (contexte et ouverture du marché, naissance d'Enercoop, présentation de la charte)
L'offre Enercoop – Enercoop aujourd'hui
L'environnement Enercoop (Interne: la vie coop, les différentes EL, l'essaimage et le réseau / Externe: Les partenaires, les prestataires)
Stratégie & Ambitions 2020",'S33 Hélios [35p Est]
[Trail Watt'walker] Dej,2019-09-19 12:45:00+02:00,2019-09-19 13:45:00+02:00,On partage les fruits secs et/ou on les mange ensemble !,Foyer
Déménagement,2019-10-29 14:00:00+01:00,2019-10-29 15:00:00+01:00,None,None
Point final Explore,2019-09-24 11:00:00+02:00,2019-09-24 12:00:00+02:00,None,None
Formation Tableau,2018-02-15 08:00:00+01:00,2018-02-16 18:45:00+01:00,None,None
Point - Tableau de bord,2019-01-30 11:00:00+01:00,2019-01-30 12:30:00+01:00,"Cette réunion a pour objectif d'affiner les tableaux de bords mis à disposition sur Tableau : 
Tableau de bord Code Promo / Parrainnage :
https://dub01.online.tableau.com/#/site/enercoop/views/CodesPromosParrainnages/CodesPromos-Parainnage?:iid=1
Tableau de bord performance / Objectifs :
https://dub01.online.tableau.com/#/site/enercoop/views/PerfomanceObjectifs2018/ObjectifsPerfomance?:iid=1
Tableau comparatif entre l'ancien et le nouveau formulaire :
https://dub01.online.tableau.com/#/site/enercoop/views/PerfomanceObjectifs2018/PerfomanceAncenNouveauformulaire?:iid=2",None
Formation GIT 2/2,2017-05-22 13:45:00+02:00,2017-05-22 17:30:00+02:00,"Bookez votre apres midi pour une formation GIT.
La première session a lieu le 19/04 
la 2eme le 22/05
merci!",helios
LF Energy call w/ Mehta Guiraud of enercoop.org,2018-09-11 14:00:00+00:00,2018-09-11 15:00:00+00:00,"Hi Mehdi,<br><br>Did you see Shuli's reply?  We will do the call at 7AM our time and 4PM your time on Tuesday the 11th (instead of my offer of 8AM for us and 5PM for you). I will send out a calendar invite with the Zoom conference bridge immediately after this email.<br><br>Looking forward to our discussion next Tuesday at 4PM your time.<br><br>Best Regards,<br>Kevlin<br><br>Kevlin Husser<br>Technical Alliances Manager<br>The LINUX Foundation<br>Google Voice: <span id=gc-number-592 class=gc-cs-link title=Call with Google Voice>(415) 895-2336</span><br>Mobile: <span id=gc-number-593 class=gc-cs-link title=Call with Google Voice>(925) 216-2955</span><br>kevlin@linuxfoundation.org<br>www.linuxfoundation.org<br>www.linux.com<br><br>On Fri, Sep 7, 2018 at 7:38 AM, Mehdi Guiraud &lt;mehdi.guiraud@enercoop.org&gt; wrote:<br>Hi Kevlin,<br>Thank you very much for you comprehension.<br><br>On 09/07/18 16:36, Kevlin Husser wrote:<br>Hi Mehdi,<br><br>We are in San Francisco, so 8AM our time would be 5PM your time.  Let me verify with Shuli that 8AM next Tuesday the 11th will work for her and I'll be back shortly.<br><br>Best Regards,<br>Kevlin&nbsp;<br><br>Kevlin Husser<br>Technical Alliances Manager<br>The LINUX Foundation<br>Google Voice: <span id=gc-number-594 class=gc-cs-link title=Call with Google Voice>(415) 895-2336</span><br>Mobile: <span id=gc-number-595 class=gc-cs-link title=Call with Google Voice>(925) 216-2955</span><br>kevlin@linuxfoundation.org<br>www.linuxfoundation.org<br>www.linux.com<br><br>On Fri, Sep 7, 2018 at 7:21 AM, Mehdi Guiraud &lt;mehdi.guiraud@enercoop.org&gt; wrote:<br>hello,<br><br>Thank you for your message.<br><br>Indeed I would be interested for a discussion. I'll will be free for a call Tuesday and the following week.<br><br>You may call me at +33 (1) 80 48 13 57<br><br>Yours sincerely

-::~:~::~:~:~:~:~:~:~:~:~:~:~:~:~:~:~:~:~:~:~:~:~:~:~:~:~:~:~:~:~:~:~:~:~:~:~:~::~:~::-
Please do not edit this section of the description.

View your event at https://www.google.com/calendar/event?action=VIEW&eid=MjdraHE2b3Vub2x2NDZ1N21xbm8xcWs2bGYgbWVoZGkuZ3VpcmF1ZEBlbmVyY29vcC5vcmc&tok=MjYja2V2bGluQGxpbnV4Zm91bmRhdGlvbi5vcmdiODBhNDkyNzdlM2E1MDRmYWJjYmRlMjUzZmQ0YmU5YTg2MzM5YjJi&ctz=America%2FLos_Angeles&hl=en&es=1.
-::~:~::~:~:~:~:~:~:~:~:~:~:~:~:~:~:~:~:~:~:~:~:~:~:~:~:~:~:~:~:~:~:~:~:~:~:~:~::~:~::-",https://zoom.us/j/8655442821
Soirée Linu,2018-02-14 18:00:00+01:00,2018-02-14 21:00:00+01:00,None,None
Congé,2018-10-05,2018-10-06,None,None
Plénière,2017-11-21 10:00:00+01:00,2017-11-21 12:00:00+01:00,None,None
entretien SSCT,2020-06-02 09:30:00+02:00,2020-06-02 11:00:00+02:00,https://visio.enercoop.org/cse,sur Jitsi
Soirée Jeux,2017-06-13 18:00:00+02:00,2017-06-13 21:00:00+02:00,None,None
Transformation de l'offre Pilote C3-C4,2016-11-02 16:00:00+01:00,2016-11-02 16:30:00+01:00,"Bonjour,

Suite à proposition de la Commission Commerciale Pro et validation du CODIR, l'offre pilote se généralise et devient donc l'offre standard pour tous les nouveaux contrats C4 et C3 inférieur à 250kW.
Afin de caler cette nouvelle pratique, je vous propose une réunion de cadrage pour :
 * Clarifier les nouvelles dispositions,
 * Évaluer les impacts sur les procédures du BO et les modifications à opérer sur nos outils.

++
d.",None
Point M + F,2019-09-20 09:30:00+02:00,2019-09-20 11:00:00+02:00,None,None
CSE exceptionnel - Consultation économique et financière,2020-06-23 09:30:00+02:00,2020-06-23 11:00:00+02:00,"Petit problème zoom avec la MAJ, voici le lien :

Pole pole vous invite à une réunion Zoom planifiée.

Sujet : CSE exceptionnel - Consultation économique et financière
Heure : 23 juin 2020 09:30 AM Paris

Participer à la réunion Zoom
https://us02web.zoom.us/j/85174359530?pwd=VFk4QTlzaGZPS2YzSlBOVWp0NTNQUT09

ID de réunion : 851 7435 9530
Mot de passe : 664254
Une seule touche sur l’appareil mobile
+13462487799,,85174359530# États-Unis d’Amérique (Houston)
+16699006833,,85174359530# États-Unis d’Amérique (San Jose)

Composez un numéro en fonction de votre emplacement
        +1 346 248 7799 États-Unis d’Amérique (Houston)
        +1 669 900 6833 États-Unis d’Amérique (San Jose)
        +1 253 215 8782 États-Unis d’Amérique (Tacoma)
        +1 312 626 6799 États-Unis d’Amérique (Chicago)
        +1 929 205 6099 États-Unis d’Amérique (New York)
        +1 301 715 8592 États-Unis d’Amérique (Germantown)
ID de réunion : 851 7435 9530
Trouvez votre numéro local : https://us02web.zoom.us/u/kLb3wNZBA",None
